# x1,x2,beamstop
5.861670136903867956e+00,4.494976415094342315e+00,1.416219553599384895e-03
5.994403580562661205e+00,4.495586896747887806e+00,-7.931849298377091628e-03
6.104808033699413272e+00,4.495586896747887806e+00,2.110916345069435707e-03
6.221414984203406107e+00,4.494976415094342315e+00,-7.591745816171169281e-03
6.363452173913046295e+00,4.495586896747887806e+00,-4.463604030509049636e-03
6.571235835715363294e+00,4.495586896747887806e+00,-1.279589487239718437e-02
6.672956792537988235e+00,4.495586896747887806e+00,-3.132037818431854248e-03
6.868335459605837912e+00,4.495586896747887806e+00,-8.000417922933156234e-03
7.045726884308713522e+00,4.495586896747887806e+00,-1.706497666115525114e-02
7.311814021363026939e+00,4.495586896747887806e+00,-3.859361944099637398e-03
7.535724176320144352e+00,4.495586896747887806e+00,-1.509002953146820758e-02
7.829102301790285878e+00,4.495586896747887806e+00,-1.129031103725308682e-02
8.045569459906730003e+00,4.495586896747887806e+00,-1.153343279535645749e-02
8.283125109071761472e+00,4.495586896747887806e+00,-6.582258113970729241e-03
8.564718489544155489e+00,4.495586896747887806e+00,-2.176419754202130186e-02
8.799172890025580784e+00,4.495586896747887806e+00,-6.742763798683881760e-03
9.114880006017756386e+00,4.495586896747887806e+00,-8.602680948872620803e-03
9.302815676244925669e+00,4.495586896747887806e+00,-1.295347853253248083e-02
9.543472574093577521e+00,4.495586896747887806e+00,-1.968765476096923095e-03
9.819483706935464795e+00,4.495586896747887806e+00,3.341895838615549508e-05
1.006262160373101011e+01,4.495586896747887806e+00,-7.704986880222586265e-03
1.036778447419889204e+01,4.495586896747887806e+00,-7.812500310441228280e-03
1.057122638784414193e+01,4.495586896747887806e+00,3.796808111170557609e-03
1.081188328569279378e+01,4.495586896747887806e+00,-1.547449889282348501e-02
1.108975516774484760e+01,4.495586896747887806e+00,-6.171086958298710456e-03
1.132917156612005982e+01,4.495586896747887806e+00,-1.223924725005987035e-02
1.164984068000602235e+01,4.495586896747887806e+00,-1.196460022280576574e-02
1.183095360312923106e+01,4.495586896747887806e+00,-1.486280622581714894e-02
1.207719274860839676e+01,4.495586896747887806e+00,-7.787579670548439026e-03
1.235320388145028403e+01,4.495586896747887806e+00,-5.977922895301635009e-03
1.259820252745599589e+01,4.495586896747887806e+00,-3.982242196798324585e-02
1.291515014292161823e+01,4.495586896747887806e+00,-1.004364302692317690e-01
1.310246556341206770e+01,4.495586896747887806e+00,-1.519178583597147192e-01
1.334312246126071955e+01,4.495586896747887806e+00,-1.936448543953395163e-01
1.361913359410260682e+01,4.495586896747887806e+00,-2.666906802915036678e-01
1.385854999247781905e+01,4.495586896747887806e+00,-3.583175712265074253e-01
1.417053561004965445e+01,4.495586896747887806e+00,-4.925972199998795986e-01
1.435909153001354355e+01,4.495586896747887806e+00,-6.279598378265893732e-01
1.461215342259666272e+01,4.495586896747887806e+00,-7.390617354152095864e-01
1.488320255754476307e+01,4.495586896747887806e+00,-7.589262328110635281e-01
1.512820120355047493e+01,4.495586896747887806e+00,-6.552641047164797783e-01
1.545569306454039804e+01,4.495586896747887806e+00,-4.300570658718549932e-01
1.563370473898000057e+01,4.495586896747887806e+00,-1.771848377150786469e-01
1.587932363472243935e+01,4.495586896747887806e+00,-3.805058465028765546e-02
1.615223351888070624e+01,4.495586896747887806e+00,-1.626925077289342880e-02
1.639040941778246463e+01,4.495586896747887806e+00,-4.007065823922184578e-03
1.672100252745599391e+01,4.495586896747887806e+00,-1.083204212288024770e-02
1.688598895742440220e+01,4.495586896747887806e+00,-6.566836964339017868e-03
1.714091159921770213e+01,4.495586896747887806e+00,-1.461035960043433057e-02
1.741196073416578827e+01,4.495586896747887806e+00,-8.984480518847703934e-03
1.765633913043478742e+01,4.495586896747887806e+00,-1.269436907023191452e-02
1.794351475853768818e+01,4.495586896747887806e+00,-2.978951670229434967e-04
1.816308316533775269e+01,4.495586896747887806e+00,-6.564077921211719513e-03
1.841366405897397840e+01,4.495586896747887806e+00,-5.432113539427518845e-03
1.868347269444862491e+01,4.495586896747887806e+00,-1.120168017223477364e-02
1.892226884308711021e+01,4.495586896747887806e+00,-1.765682051579120504e-02
1.922122921618775138e+01,4.495586896747887806e+00,-1.673910689229729520e-02
1.941784838272904778e+01,4.495586896747887806e+00,-1.768361932287576543e-02
1.966594827741839424e+01,4.495586896747887806e+00,-2.762748238940959666e-02
1.993699741236648038e+01,4.495586896747887806e+00,-6.144590443000197411e-02
2.018447705731909991e+01,4.495586896747887806e+00,-6.050825274238946783e-02
2.045800719121407951e+01,4.495586896747887806e+00,-5.689698737114667892e-02
2.069246159169550481e+01,4.495586896747887806e+00,-1.473509085675006602e-02
2.094180198585829089e+01,4.495586896747887806e+00,-7.398865030457946190e-03
2.121285112080637703e+01,4.495586896747887806e+00,-9.994484328974539977e-03
2.145350801865502888e+01,4.495586896747887806e+00,-6.788274428496388069e-03
2.174192414623138347e+01,4.495586896747887806e+00,-3.602165573587390313e-03
2.194970780803370758e+01,4.495586896747887806e+00,7.367188421392167896e-04
2.220587094930043293e+01,4.495586896747887806e+00,-1.485996957247492922e-02
2.244094559951858514e+01,4.495586896747887806e+00,3.261103605234350056e-04
2.269834924025876433e+01,4.495586896747887806e+00,-7.062032818794250488e-03
2.293962638784414310e+01,4.495586896747887806e+00,-1.376736521099930499e-02
2.312818230780803219e+01,4.495586896747887806e+00,-2.320127872129318369e-02
2.333472547013690246e+01,4.495586896747887806e+00,1.004408113658428192e-03
2.349785115089514420e+01,4.495586896747887806e+00,-1.183747469137075292e-02
2.363616684218445130e+01,4.495586896747887806e+00,-2.218691709761855257e-02
2.383092525951556695e+01,4.495586896747887806e+00,-7.767517430087300667e-03
2.393822846396871284e+01,4.495586896747887806e+00,-1.072223919133419301e-02
2.405049366631563146e+01,4.495586896747887806e+00,-3.695720806717872620e-03
2.415345512261170313e+01,4.495586896747887806e+00,-7.963262032717466354e-03
2.424463183391003440e+01,4.495586896747887806e+00,-1.350766591106888903e-02
2.434573254099593953e+01,4.495586896747887806e+00,-1.368759355197313177e-02
2.435751728599367993e+01,4.495586896747887806e+00,4.646624438464641571e-03
2.436868178125470763e+01,4.495586896747887806e+00,-1.488611257324690129e-02
2.438728927335640151e+01,4.495586896747887806e+00,-8.037240089228125939e-03
2.439597276967053574e+01,4.495586896747887806e+00,-1.022417175893908237e-02
2.439597276967053574e+01,4.495586896747887806e+00,5.477884163451740562e-04
2.534867636527756929e+01,6.358166421731297646e+00,-7.840925051519898048e-03
2.534867636527756929e+01,6.358166421731297646e+00,-9.727427580704661736e-03
2.532200562659846810e+01,6.358166421731297646e+00,-4.817169004429633361e-03
2.528913239055212614e+01,6.358166421731297646e+00,-1.015476494406697405e-02
2.523206941477359067e+01,6.358166421731297646e+00,-7.173632426807907692e-03
2.516694319241763367e+01,6.358166421731297646e+00,-1.569145824760198593e-02
2.508755122611704280e+01,6.358166421731297646e+00,-6.790137073645619026e-03
2.498458976982097113e+01,6.358166421731297646e+00,-1.610338222235441208e-02
2.483200833458703016e+01,6.358166421731297646e+00,3.707952176530415755e-03
2.472780637881751886e+01,6.358166421731297646e+00,-1.682602257157328474e-02
2.458080719121407753e+01,6.358166421731297646e+00,-2.883374691009521484e-04
2.441892200992928963e+01,6.358166421731297646e+00,-6.462385257085534462e-03
2.429177081390101023e+01,6.358776903384850243e+00,-1.701438644280073298e-02
2.404863291710546491e+01,6.358776903384850243e+00,-1.098661450669169426e-02
2.385759599819468235e+01,6.358776903384850243e+00,-6.464624311774969101e-03
2.359026836166691510e+01,6.358776903384850243e+00,-1.317040296271443367e-02
2.337690245223409136e+01,6.358776903384850243e+00,-8.782014871636656395e-03
2.311205581465323178e+01,6.358776903384850243e+00,6.006355397403240204e-03
2.286643691891079300e+01,6.358776903384850243e+00,-1.309626580526357387e-02
2.261523577553784037e+01,6.358776903384850243e+00,8.000798212992599190e-04
2.233240189559199962e+01,6.358776903384850243e+00,-1.227532823880439494e-02
2.210228924326764854e+01,6.358776903384850243e+00,-4.267867188900709152e-03
2.183806285542350167e+01,6.358776903384850243e+00,-9.619087601701048484e-03
2.160050720625847021e+01,6.358776903384850243e+00,-2.471030456945300102e-02
2.135550856025274413e+01,6.358776903384850243e+00,-1.278480243248236725e-01
2.107453542951708414e+01,6.358776903384850243e+00,-2.064603885325289045e-01
2.084752402587633924e+01,6.358776903384850243e+00,-1.730367696533607891e-01
2.058453813750564620e+01,6.358776903384850243e+00,-1.296536958155525276e-01
2.033457749360614741e+01,6.358776903384850243e+00,-7.506605470553040504e-02
2.008461684970663441e+01,6.358776903384850243e+00,-5.128515961890345309e-02
1.980364371897097442e+01,6.358776903384850243e+00,-2.296452488129374636e-02
1.957415131638333605e+01,6.358776903384850243e+00,-1.062699205552575243e-02
1.930992492853918918e+01,6.358776903384850243e+00,-5.164234122883026856e-03
1.907485027832105118e+01,6.358776903384850243e+00,-1.264832681044936180e-02
1.882364913494809855e+01,6.358776903384850243e+00,-2.716745560404909554e-05
1.854391650368587818e+01,6.358776903384850243e+00,-1.281482788423660146e-02
1.831380385136151290e+01,6.358776903384850243e+00,-8.579328035314137679e-03
1.805391921167444025e+01,6.358776903384850243e+00,-8.065152602890757194e-03
1.782442680908681609e+01,6.358776903384850243e+00,-1.278208801522850990e-02
1.755275742440198883e+01,6.358776903384850243e+00,-5.474135590096684822e-03
1.727736654129682847e+01,6.358776903384850243e+00,2.065110796442004570e-03
1.704415264028885701e+01,6.358776903384850243e+00,-1.818688663964507235e-02
1.678240725139160361e+01,6.358776903384850243e+00,-1.393329429750633786e-01
1.654795285091019252e+01,6.358776903384850243e+00,-5.536803742870688438e-01
1.629303020911689259e+01,6.358776903384850243e+00,-1.172710753356417390e+00
1.601329757785467223e+01,6.358776903384850243e+00,-1.681103017957260581e+00
1.578008367684670077e+01,6.358776903384850243e+00,-1.893969373001406220e+00
1.552268003610652158e+01,6.358776903384850243e+00,-1.776570543491592380e+00
1.529256738378215630e+01,6.358776903384850243e+00,-1.532168888176481669e+00
1.502089799909734325e+01,6.358776903384850243e+00,-1.190169823045531539e+00
1.474178561757183559e+01,6.358776903384850243e+00,-8.586830653560661997e-01
1.451167296524748451e+01,6.358776903384850243e+00,-5.943900672718882561e-01
1.425426932450730533e+01,6.358776903384850243e+00,-4.044817721781623909e-01
1.402043517376260695e+01,6.358776903384850243e+00,-2.819901914335787296e-01
1.376117078381224701e+01,6.358776903384850243e+00,-2.010907667378591945e-01
1.347523565518278588e+01,6.358776903384850243e+00,-1.576759736053645611e-01
1.325132550022567557e+01,6.358776903384850243e+00,-6.323358975350856781e-02
1.299330160974875525e+01,6.358776903384850243e+00,-1.467621186748147011e-02
1.275760670979389033e+01,6.358776903384850243e+00,-4.870654083788394928e-03
1.248903857379269766e+01,6.358776903384850243e+00,7.177392641699587017e-04
1.220930594253047019e+01,6.358776903384850243e+00,-1.322546352942821635e-02
1.197981353994283182e+01,6.358776903384850243e+00,-8.146569598466157913e-03
1.172427064841281918e+01,6.358776903384850243e+00,-6.833365963151427636e-03
1.149229724687829446e+01,6.358776903384850243e+00,-1.329292620842692507e-02
1.122931135850760143e+01,6.358776903384850243e+00,-7.428279301772144905e-03
1.094833822777192722e+01,6.358776903384850243e+00,-1.086265159149890636e-02
1.072318757334136308e+01,6.358776903384850243e+00,-1.555377384647727013e-02
1.046516368286444987e+01,6.358776903384850243e+00,-3.549937779705469865e-03
1.022202578606890455e+01,6.358776903384850243e+00,-8.432520553469657898e-03
9.959660147434938438e+00,6.358776903384850243e+00,-1.204199700926777972e-02
9.678687016699264234e+00,6.358776903384850243e+00,-1.031223218888044357e-02
9.447954114638186240e+00,6.358776903384850243e+00,-3.405532333999872208e-03
9.191790973371446682e+00,6.358776903384850243e+00,-1.431185519322752953e-02
8.958577072363475224e+00,6.358776903384850243e+00,-1.874891264985079076e-02
8.699312682413122388e+00,6.358776903384850243e+00,-9.969625777254131904e-03
8.416478802467281639e+00,6.358776903384850243e+00,2.063228748738765717e-03
8.215517887768918115e+00,6.358776903384850243e+00,-7.634194723020737428e-03
7.992848232285247434e+00,6.358776903384850243e+00,-1.165177285050389422e-02
7.831583300737179343e+00,6.358776903384850243e+00,-2.077301808943388117e-02
7.607052896043327905e+00,6.358776903384850243e+00,-9.069114457815885544e-03
7.435243718970966142e+00,6.358776903384850243e+00,-1.270145488282414803e-03
7.288244531367539025e+00,6.358776903384850243e+00,-7.209426257759332657e-03
7.118296103505343808e+00,6.358776903384850243e+00,-7.035633704314259163e-03
7.001068903264631160e+00,6.358776903384850243e+00,-1.775721708929811626e-04
6.905550443809239880e+00,6.358776903384850243e+00,-2.178437231730168122e-03
6.812512983300742064e+00,6.358776903384850243e+00,-1.337851475303297732e-02
6.732500767263431385e+00,6.358776903384850243e+00,-6.671769854923459420e-03
6.674197292011434968e+00,6.358776903384850243e+00,1.616935090471560699e-03
6.625197562810292595e+00,6.358776903384850243e+00,5.990115460008382797e-03
6.597906574394464485e+00,6.358776903384850243e+00,-7.082766387611627579e-03
6.584261080186550430e+00,6.358776903384850243e+00,-1.177017887433406962e-02
7.528901429216190877e+00,8.220745946714707486e+00,-9.157384435343196571e-04
7.528901429216190877e+00,8.221356428368252978e+00,-1.229856085653069364e-02
7.538825425003764735e+00,8.221356428368252978e+00,-6.115506403148174286e-03
7.556192417632018987e+00,8.220745946714707486e+00,-1.717929262667894363e-02
7.598989649465927698e+00,8.221356428368252978e+00,-1.054193514088863637e-02
7.659774123664817580e+00,8.220745946714707486e+00,-2.124796155840158463e-02
7.743507838122461351e+00,8.221356428368252978e+00,-6.178599627068015465e-03
7.838406047841132818e+00,8.221356428368252978e+00,-2.402583292374638191e-03
7.908494268090869639e+00,8.221356428368252978e+00,-1.239653211086988449e-02
8.040607462012943074e+00,8.221356428368252978e+00,-2.435393010576936135e-03
8.168378907777949394e+00,8.220745946714707486e+00,-1.629045776401993884e-02
8.304213600120355920e+00,8.221356428368252978e+00,-2.950286337485286126e-03
8.459276034301190350e+00,8.221356428368252978e+00,-9.218587850531312355e-03
8.667679945840234268e+00,8.221356428368252978e+00,9.947883275651658863e-04
8.853754866857229899e+00,8.221356428368252978e+00,-1.620455877855420113e-02
9.110538257860689271e+00,8.221356428368252978e+00,2.335730629662746693e-02
9.290410681510458346e+00,8.221356428368252978e+00,-4.472866809616116157e-03
9.532928328569283849e+00,8.221356428368252978e+00,-8.097081445157527924e-03
9.803357213780657275e+00,8.221356428368252978e+00,-9.539700113236904144e-03
1.004835585978637624e+01,8.221356428368252978e+00,-7.804052438586950302e-03
1.037460722130284552e+01,8.221356428368252978e+00,-7.164555912216874489e-03
1.055634039416278114e+01,8.221356428368252978e+00,-1.263723243027925491e-02
1.080009854069505337e+01,8.221356428368252978e+00,3.081144920240586060e-03
1.107797042274710719e+01,8.221356428368252978e+00,-1.583100141336557520e-02
1.131738682112231231e+01,8.221356428368252978e+00,5.241952991733578315e-03
1.164797993079584870e+01,8.221356428368252978e+00,-2.178353412697786595e-02
1.181544735971115045e+01,8.221356428368252978e+00,-1.063412055373191833e-02
1.206602825334737616e+01,8.221356428368252978e+00,-1.455590827390551567e-02
1.233521663908530286e+01,8.221356428368252978e+00,-2.469661800811318031e-03
1.258021528509101472e+01,8.221356428368252978e+00,-1.644810351232650625e-02
1.288599840529562357e+01,8.221356428368252978e+00,-1.458535746981737269e-02
1.308385807131037382e+01,8.221356428368252978e+00,-2.123066224157810211e-04
1.333505921468331223e+01,8.221356428368252978e+00,-9.956071153283119202e-03
1.360734884910486642e+01,8.221356428368252978e+00,-3.703551677366467842e-03
1.384676524748006443e+01,8.221356428368252978e+00,-4.553929514562016223e-02
1.416929511057620061e+01,8.221356428368252978e+00,-1.652019680477678776e-01
1.434606628554234931e+01,8.221356428368252978e+00,-2.457299657786882197e-01
1.459788767865202885e+01,8.221356428368252978e+00,-3.413677952873217514e-01
1.486893681360012920e+01,8.221356428368252978e+00,-5.302694975398480892e-01
1.511207471039567451e+01,8.221356428368252978e+00,-8.201007110377156462e-01
1.537940234692342756e+01,8.221356428368252978e+00,-1.252409590718647214e+00
1.561509724687829248e+01,8.221356428368252978e+00,-1.824824372306466103e+00
1.586443764104107856e+01,8.221356428368252978e+00,-2.499958492505053087e+00
1.613548677598916470e+01,8.221356428368252978e+00,-3.192478651180863380e+00
1.637428292462765000e+01,8.221356428368252978e+00,-3.816233641312767322e+00
1.667076229878141191e+01,8.221356428368252978e+00,-4.199691206061592297e+00
1.687420421242666180e+01,8.221356428368252978e+00,-4.049535751497995051e+00
1.712602560553634135e+01,8.221356428368252978e+00,-3.236055870850881533e+00
1.740947973521889480e+01,8.221356428368252978e+00,-1.913025854931523773e+00
1.764269363622686626e+01,8.221356428368252978e+00,-7.179494791974627699e-01
1.791622377012186007e+01,8.221356428368252978e+00,-1.192827088137460301e-01
1.814633642244622536e+01,8.221356428368252978e+00,-1.598646631464362144e-02
1.839567681660899723e+01,8.221356428368252978e+00,-2.853161034485074410e-03
1.866858670076726412e+01,8.221356428368252978e+00,-8.369582549979659447e-03
1.890428160072212904e+01,8.221356428368252978e+00,-7.769985434908921462e-03
1.917222948698660900e+01,8.221356428368252978e+00,2.808042336255311966e-03
1.940172188957424737e+01,8.221356428368252978e+00,-6.587977986782789230e-03
1.965912553031442656e+01,8.221356428368252978e+00,-1.233232518037086223e-02
1.989978242816307841e+01,8.221356428368252978e+00,-1.219830398137333738e-02
2.017021131337445183e+01,8.221356428368252978e+00,-1.859798794612288475e-02
2.044560219647961219e+01,8.221356428368252978e+00,-6.306373979896306992e-02
2.067819584775087094e+01,8.221356428368252978e+00,-9.648607034857037412e-02
2.093435898901761050e+01,8.221356428368252978e+00,-1.805072378677619049e-01
2.116695264028885504e+01,8.221356428368252978e+00,-2.725251019001007080e-01
2.143676127576350154e+01,8.221356428368252978e+00,-3.258689190261065960e-01
2.169912691439748187e+01,8.221356428368252978e+00,-3.280239839417242731e-01
2.193048006619527257e+01,8.221356428368252978e+00,-2.952363109216094017e-01
2.218664320746201213e+01,8.221356428368252978e+00,-2.050039280826854160e-01
2.242481910636377052e+01,8.221356428368252978e+00,-5.562109872698783875e-02
2.269834924025876433e+01,8.221356428368252978e+00,-1.147410366684198380e-02
2.297374012336392468e+01,8.221356428368252978e+00,-4.246753330028329998e-04
2.320633377463518343e+01,8.221356428368252978e+00,-1.815407692143944374e-03
2.346373741537536262e+01,8.221356428368252978e+00,-2.455695842702443343e-03
2.369757156612006099e+01,8.221356428368252978e+00,-1.217856382330295695e-02
2.396800045133143442e+01,8.221356428368252978e+00,-6.607931572943925858e-03
2.422850534075523399e+01,8.221356428368252978e+00,-8.505062821010378471e-03
2.445551674439596468e+01,8.221356428368252978e+00,-1.063344146435496462e-02
2.469121164435084381e+01,8.221356428368252978e+00,-1.010023988783359528e-02
2.488907131036557985e+01,8.221356428368252978e+00,1.284006672600535026e-03
2.512042446216338476e+01,8.221356428368252978e+00,-1.993100158870220184e-03
2.529967663607642692e+01,8.221356428368252978e+00,-7.886082554857676286e-03
2.547768831051602945e+01,8.221356428368252978e+00,-1.780015882104635239e-02
2.563026974574997041e+01,8.221356428368252978e+00,-1.454808516427874565e-02
2.575618044230479597e+01,8.221356428368252978e+00,-1.798220910131931305e-02
2.588829363622687652e+01,8.221356428368252978e+00,-1.542432776962754382e-02
2.598443234541899471e+01,8.221356428368252978e+00,-1.150928437709808350e-02
2.606072306303596520e+01,8.221356428368252978e+00,-6.921926978975534439e-03
2.612336828644501452e+01,8.221356428368252978e+00,-1.031876308843493462e-02
2.617608951406650419e+01,8.221356428368252978e+00,-5.347304977476596832e-03
2.623067149089814620e+01,8.221356428368252978e+00,-1.718068573003050936e-02
2.628959521588686243e+01,8.221356428368252978e+00,-1.205706503242254257e-02
2.630634195877840398e+01,8.221356428368252978e+00,2.172018866986036301e-03
2.630324071009478359e+01,8.221356428368252978e+00,-8.392547412464645973e-03
2.630324071009478359e+01,8.221356428368252978e+00,-9.698568222423764595e-03
2.721314707386791554e+01,1.008393595335166282e+01,-1.781106693670153618e-02
2.721314707386791554e+01,1.008393595335166282e+01,-1.381306598583487144e-03
2.721314707386791554e+01,1.008393595335166282e+01,-1.249790657311677933e-02
2.720756482623740169e+01,1.008393595335166282e+01,3.251495460668829551e-03
2.717407134045434702e+01,1.008393595335166282e+01,-1.084017179285412524e-02
2.713065385888370429e+01,1.008393595335166282e+01,-1.313251753648159159e-02
2.706304663758086804e+01,1.008393595335166282e+01,-1.073794361824753629e-02
2.698427492101700409e+01,1.008393595335166282e+01,-2.505917412543023914e-04
2.683045298630960929e+01,1.008393595335166282e+01,-1.278910397862431658e-02
2.666112480818414099e+01,1.008393595335166282e+01,-1.377022514740255943e-03
2.652404961636828773e+01,1.008393595335166282e+01,-1.785668622081515444e-02
2.638387317586881409e+01,1.008393595335166282e+01,-1.585507610191938532e-02
2.617484901459305036e+01,1.008393595335166282e+01,-2.113208950807576869e-02
2.600862208515120244e+01,1.008393595335166282e+01,-7.894739974290132523e-03
2.580269917255905909e+01,1.008393595335166282e+01,-1.907761519153838847e-02
2.561848500075221580e+01,1.008393595335166282e+01,-1.226047364374371895e-03
2.534433461712050928e+01,1.008393595335166282e+01,-1.288151834160089493e-02
2.510057647058823704e+01,1.008393595335166282e+01,-8.762379487354809982e-03
2.482208433879945630e+01,1.008393595335166282e+01,-3.318779636174440384e-03
2.458638943884459138e+01,1.008393595335166282e+01,-1.366179979716775073e-02
2.435813753573040685e+01,1.008393595335166282e+01,-4.195980727672576904e-03
2.408274665262524650e+01,1.008393595335166282e+01,2.622821678717190963e-03
2.384395050398676119e+01,1.008393595335166282e+01,-7.573158169785765281e-03
2.355553437641042080e+01,1.008393595335166282e+01,-2.121223369613289833e-02
2.308538507597413059e+01,1.008393595335166282e+01,-2.196378773078322411e-01
2.281681693997292371e+01,1.008393595335166282e+01,-2.927161791982757499e-01
2.256995754475703109e+01,1.008393595335166282e+01,-3.732098770948744093e-01
2.228650341507447763e+01,1.008393595335166282e+01,-4.685132531449198723e-01
2.205328951406650617e+01,1.008393595335166282e+01,-5.814879899844527245e-01
2.180518961937715972e+01,1.008393595335166282e+01,-5.927818827331066132e-01
2.155274797653076746e+01,1.008393595335166282e+01,-4.733747608649230276e-01
2.102119395215886755e+01,1.008393595335166282e+01,-1.820219447836279869e-01
2.079852429667519687e+01,1.008393595335166282e+01,-1.002420011597371374e-01
2.055042440198586462e+01,1.008393595335166282e+01,-5.457709388186571253e-02
2.028929926282533813e+01,1.008393595335166282e+01,-4.056086375688550127e-02
2.004057911839927897e+01,1.008393595335166282e+01,-5.424922953050081986e-03
1.975030224161275783e+01,1.008393595335166282e+01,-2.255330327898263931e-02
1.952453133744546676e+01,1.008393595335166282e+01,-3.670520770052698722e-03
1.926774794644200028e+01,1.008393595335166282e+01,-2.661376881102683889e-02
1.902088855122612188e+01,1.008393595335166282e+01,-6.273014781375652049e-02
1.878147215285090965e+01,1.008393595335166282e+01,-5.386453975612925937e-01
1.849243577553784235e+01,1.008393595335166282e+01,-2.179363354419669108e+00
1.826914587031744475e+01,1.008393595335166282e+01,-4.638041489912819060e+00
1.800367898299985825e+01,1.008393595335166282e+01,-6.619787293796738581e+00
1.775868033699413218e+01,1.008393595335166282e+01,-7.391924535234768001e+00
1.751120069204152685e+01,1.008393595335166282e+01,-7.260905877531817154e+00
1.722092381525500571e+01,1.008393595335166282e+01,-6.497674935963004827e+00
1.699639341056115427e+01,1.008393595335166282e+01,-5.444715234140556248e+00
1.672906577403340123e+01,1.008393595335166282e+01,-4.276687182330837445e+00
1.648902912592147629e+01,1.008393595335166282e+01,-3.229806137581665570e+00
1.624837222807282444e+01,1.008393595335166282e+01,-2.313069727582236723e+00
1.596057635023319676e+01,1.008393595335166282e+01,-1.588750254207600410e+00
1.573666619527607224e+01,1.008393595335166282e+01,-1.019181474111974239e+00
1.547306005716865229e+01,1.008393595335166282e+01,-6.555533696276449884e-01
1.522806141116294043e+01,1.008393595335166282e+01,-4.213290483069909165e-01
1.498120201594704781e+01,1.008393595335166282e+01,-2.724332657332217966e-01
1.469464663758085976e+01,1.008393595335166282e+01,-1.818385596076643740e-01
1.446639473446667523e+01,1.008393595335166282e+01,-2.305736998096108437e-02
1.420092784714908873e+01,1.008393595335166282e+01,-3.994174767285585403e-03
1.396089119903716380e+01,1.008393595335166282e+01,-5.346245598047971725e-03
1.371899380171505811e+01,1.008393595335166282e+01,-1.505164739986297739e-02
1.343057767413871773e+01,1.008393595335166282e+01,4.134412544476440132e-04
1.320604726944486629e+01,1.008393595335166282e+01,-7.382473753144713768e-03
1.294120063186400671e+01,1.008393595335166282e+01,-1.030562755962249888e-02
1.269620198585828064e+01,1.008393595335166282e+01,-7.687807859232398400e-03
1.244810209116894839e+01,1.008393595335166282e+01,-2.844185413171107513e-03
1.216712896043328129e+01,1.008393595335166282e+01,-4.309264477342367172e-03
1.193701630810892311e+01,1.008393595335166282e+01,-4.142790567129850388e-03
1.167278992026478335e+01,1.008393595335166282e+01,3.927480429410934448e-03
1.143399377162629804e+01,1.008393595335166282e+01,-1.441358666246173037e-02
1.118961537535730599e+01,1.008393595335166282e+01,-2.111797221004962921e-03
1.090181949751767831e+01,1.008393595335166282e+01,-1.267250239228245867e-02
1.067666884308710706e+01,1.008393595335166282e+01,-1.261081003273489820e-02
1.041182220550624749e+01,1.008393595335166282e+01,-8.485699072480201721e-03
1.019349429817962971e+01,1.008393595335166282e+01,6.631948053836822510e-04
9.954077899804424590e+00,1.008393595335166282e+01,-1.160039488847020017e-02
9.753116985106068171e+00,1.008393595335166282e+01,-9.136825489500788322e-03
9.540371325409964243e+00,1.008393595335166282e+01,-4.273443482816219330e-03
9.373524146231382304e+00,1.008393595335166282e+01,-1.524710096418857574e-02
9.204816217842640924e+00,1.008393595335166282e+01,-8.958287071436643600e-03
9.107437009177075993e+00,1.008393595335166282e+01,-9.288832855721684822e-03
8.945551827892288088e+00,1.008393595335166282e+01,-1.557812017078274991e-02
8.821501880547621965e+00,1.008393595335166282e+01,-7.440987974405288696e-03
8.727844170302397231e+00,1.008393595335166282e+01,-3.882939927279949188e-03
8.653414201895593294e+00,1.008393595335166282e+01,-1.298458858703610552e-02
8.593870227170157250e+00,1.008393595335166282e+01,-9.445066098123788834e-03
8.542389499022121413e+00,1.008393595335166282e+01,-1.144572161138057709e-02
8.505174514818719445e+00,1.008393595335166282e+01,-5.712585213283327690e-03
8.487807522190465193e+00,1.008393595335166282e+01,-1.002460873375410344e-02
8.478503776139618253e+00,1.008393595335166282e+01,-9.152654092758893967e-03
8.478503776139618253e+00,1.008393595335166282e+01,-7.055086704591539970e-03
8.478503776139618253e+00,1.008393595335166282e+01,2.635099614667346657e-04
9.403916383330830797e+00,1.195078884990992663e+01,-2.253691976269456276e-03
9.403916383330830797e+00,1.195139933156347922e+01,-9.916109653810289970e-03
9.416941627802017933e+00,1.195078884990992663e+01,-9.596510790288448334e-03
9.451055363321799518e+00,1.195139933156347922e+01,-2.182247893264266381e-03
9.495093094629162067e+00,1.195078884990992663e+01,-8.540220248202112785e-03
9.547814322250644636e+00,1.195078884990992663e+01,-2.802308881655335426e-02
9.624105039867615119e+00,1.195078884990992663e+01,-6.173655856400728226e-03
9.720863998796453131e+00,1.195078884990992663e+01,-8.892908226698637009e-03
9.859179690085753123e+00,1.195139933156347922e+01,-9.631462550411251655e-03
9.978267639536639422e+00,1.195139933156347922e+01,-1.317364706968304766e-02
1.012526682714006654e+01,1.195078884990992663e+01,-1.101705323283797000e-02
1.029521525500226176e+01,1.195078884990992663e+01,-4.459141443173830766e-03
1.044717644049947580e+01,1.195139933156347922e+01,-5.808596809705468544e-03
1.064627660598766568e+01,1.195139933156347922e+01,-1.758363020295861112e-02
